tid,sid,strategy_name,trader_code,holding_days,last_check,open_price,open_date,long_short,shares,close_date,close_price,pnl,tax,fee
90120,1101,ITFollow,001,0,2022-12-16,,,,,,,,,
90121,1102,ITFollow,001,0,2022-12-16,,,,,,,,,
90122,1103,ITFollow,001,0,2022-12-16,,,,,,,,,
90123,1104,ITFollow,001,0,2022-12-16,,,,,,,,,
90124,1108,ITFollow,001,0,2022-12-16,,,,,,,,,
90125,1109,ITFollow,001,0,2022-12-16,,,,,,,,,
90126,1110,ITFollow,001,0,2022-12-16,,,,,,,,,
90127,1201,ITFollow,001,0,2022-12-16,,,,,,,,,
90128,1203,ITFollow,001,0,2022-12-16,,,,,,,,,
90129,1210,ITFollow,001,0,2022-12-16,,,,,,,,,
90130,1213,ITFollow,001,0,2022-12-16,,,,,,,,,
90131,1215,ITFollow,001,0,2022-12-16,,,,,,,,,
90132,1216,ITFollow,001,0,2022-12-16,,,,,,,,,
90133,1217,ITFollow,001,0,2022-12-16,,,,,,,,,
90134,1218,ITFollow,001,0,2022-12-16,,,,,,,,,
90135,1219,ITFollow,001,0,2022-12-16,,,,,,,,,
90136,1220,ITFollow,001,0,2022-12-16,,,,,,,,,
90137,1225,ITFollow,001,0,2022-12-16,,,,,,,,,
90138,1227,ITFollow,001,0,2022-12-16,,,,,,,,,
90139,1229,ITFollow,001,0,2022-12-16,,,,,,,,,
90140,1231,ITFollow,001,0,2022-12-16,,,,,,,,,
90141,1232,ITFollow,001,0,2022-12-16,,,,,,,,,
90142,1233,ITFollow,001,0,2022-12-16,,,,,,,,,
90143,1234,ITFollow,001,0,2022-12-16,,,,,,,,,
90144,1235,ITFollow,001,0,2022-12-16,,,,,,,,,
90145,1236,ITFollow,001,0,2022-12-16,,,,,,,,,
90146,1256,ITFollow,001,0,2022-12-16,,,,,,,,,
90147,1301,ITFollow,001,0,2022-12-16,,,,,,,,,
90148,1303,ITFollow,001,0,2022-12-16,,,,,,,,,
90149,1304,ITFollow,001,0,2022-12-16,,,,,,,,,
90150,1305,ITFollow,001,0,2022-12-16,,,,,,,,,
90151,1307,ITFollow,001,0,2022-12-16,,,,,,,,,
90152,1308,ITFollow,001,0,2022-12-16,,,,,,,,,
90153,1309,ITFollow,001,0,2022-12-16,,,,,,,,,
90154,1310,ITFollow,001,0,2022-12-16,,,,,,,,,
90155,1312,ITFollow,001,0,2022-12-16,,,,,,,,,
90156,1313,ITFollow,001,0,2022-12-16,,,,,,,,,
90157,1314,ITFollow,001,0,2022-12-16,,,,,,,,,
90158,1315,ITFollow,001,0,2022-12-16,,,,,,,,,
90159,1316,ITFollow,001,0,2022-12-16,,,,,,,,,
90160,1319,ITFollow,001,0,2022-12-16,,,,,,,,,
90161,1321,ITFollow,001,0,2022-12-16,,,,,,,,,
90162,1323,ITFollow,001,30,2022-12-16,17.102991751120747,2013-07-11,long,1.0,2013-08-22,23.685416439129604,37.87,71.06,34.87
90163,1323,ITFollow,001,30,2022-12-16,25.24362142991188,2013-09-02,long,1.0,2013-10-15,27.046737246334153,6.64,81.14,44.71
90164,1323,ITFollow,001,30,2022-12-16,24.746210170209178,2013-12-30,long,1.0,2014-02-18,25.741032689614574,3.53,77.22,43.17
90165,1323,ITFollow,001,0,2022-12-16,,,,,,,,,
90166,1324,ITFollow,001,0,2022-12-16,,,,,,,,,
90167,1325,ITFollow,001,30,2022-12-16,50.86647799494894,2020-04-24,long,1.0,2020-06-05,144.5889650092643,183.07,433.77,167.11
90168,1325,ITFollow,001,0,2022-12-16,,,,,,,,,
90169,1326,ITFollow,001,0,2022-12-16,,,,,,,,,
90170,1337,ITFollow,001,0,2022-12-16,,,,,,,,,
90171,1338,ITFollow,001,30,2022-12-16,69.59291272885726,2014-01-07,long,1.0,2014-02-25,78.58338470818332,12.4,235.75,126.69
90172,1338,ITFollow,001,30,2022-12-16,83.9110718070432,2014-04-03,long,1.0,2014-05-16,69.925893172536,-17.07,209.78,131.53
90173,1338,ITFollow,001,30,2022-12-16,77.75300898115445,2015-05-13,long,1.0,2015-06-24,77.06492925565752,-1.35,231.19,132.37
90174,1338,ITFollow,001,30,2022-12-16,69.1815597649196,2015-09-21,long,1.0,2015-11-04,93.07416030228873,33.93,279.22,138.73
90175,1338,ITFollow,001,30,2022-12-16,97.71003801849469,2016-02-24,long,1.0,2016-04-11,89.86470649876154,-8.47,269.59,160.38
90176,1338,ITFollow,001,0,2022-12-16,,,,,,,,,
90177,1339,ITFollow,001,30,2022-12-16,46.53664096818916,2015-11-05,long,1.0,2015-12-16,40.32212059044961,-13.77,120.97,74.26
90178,1339,ITFollow,001,0,2022-12-16,,,,,,,,,
90179,1340,ITFollow,001,0,2022-12-16,,,,,,,,,
90180,1341,ITFollow,001,0,2022-12-16,,,,,,,,,
90181,1342,ITFollow,001,0,2022-12-16,,,,,,,,,
90182,1402,ITFollow,001,0,2022-12-16,,,,,,,,,
90183,1409,ITFollow,001,0,2022-12-16,,,,,,,,,
90184,1410,ITFollow,001,0,2022-12-16,,,,,,,,,
90185,1413,ITFollow,001,0,2022-12-16,,,,,,,,,
90186,1414,ITFollow,001,0,2022-12-16,,,,,,,,,
90187,1416,ITFollow,001,0,2022-12-16,,,,,,,,,
90188,1417,ITFollow,001,0,2022-12-16,,,,,,,,,
90189,1418,ITFollow,001,0,2022-12-16,,,,,,,,,
90190,1419,ITFollow,001,0,2022-12-16,,,,,,,,,
90191,1423,ITFollow,001,0,2022-12-16,,,,,,,,,
90192,1432,ITFollow,001,0,2022-12-16,,,,,,,,,
90193,1434,ITFollow,001,0,2022-12-16,,,,,,,,,
90194,1435,ITFollow,001,0,2022-12-16,,,,,,,,,
90195,1436,ITFollow,001,0,2022-12-16,,,,,,,,,
90196,1437,ITFollow,001,0,2022-12-16,,,,,,,,,
90197,1438,ITFollow,001,0,2022-12-16,,,,,,,,,
90198,1439,ITFollow,001,0,2022-12-16,,,,,,,,,
90199,1440,ITFollow,001,0,2022-12-16,,,,,,,,,
90200,1441,ITFollow,001,0,2022-12-16,,,,,,,,,
90201,1442,ITFollow,001,0,2022-12-16,,,,,,,,,
90202,1443,ITFollow,001,0,2022-12-16,,,,,,,,,
90203,1444,ITFollow,001,0,2022-12-16,,,,,,,,,
90204,1445,ITFollow,001,0,2022-12-16,,,,,,,,,
90205,1446,ITFollow,001,0,2022-12-16,,,,,,,,,
90206,1447,ITFollow,001,0,2022-12-16,,,,,,,,,
90207,1449,ITFollow,001,0,2022-12-16,,,,,,,,,
90208,1451,ITFollow,001,0,2022-12-16,,,,,,,,,
90209,1452,ITFollow,001,0,2022-12-16,,,,,,,,,
90210,1453,ITFollow,001,0,2022-12-16,,,,,,,,,
90211,1454,ITFollow,001,0,2022-12-16,,,,,,,,,
90212,1455,ITFollow,001,0,2022-12-16,,,,,,,,,
90213,1456,ITFollow,001,0,2022-12-16,,,,,,,,,
90214,1457,ITFollow,001,0,2022-12-16,,,,,,,,,
90215,1459,ITFollow,001,0,2022-12-16,,,,,,,,,
90216,1460,ITFollow,001,0,2022-12-16,,,,,,,,,
90217,1463,ITFollow,001,0,2022-12-16,,,,,,,,,
90218,1464,ITFollow,001,0,2022-12-16,,,,,,,,,
90219,1465,ITFollow,001,0,2022-12-16,,,,,,,,,
90220,1466,ITFollow,001,30,2022-12-16,19.551938042799108,2013-10-04,long,1.0,2013-11-15,17.562139038443444,-10.61,52.69,31.73
90221,1466,ITFollow,001,0,2022-12-16,,,,,,,,,
90222,1467,ITFollow,001,0,2022-12-16,,,,,,,,,
90223,1468,ITFollow,001,0,2022-12-16,,,,,,,,,
90224,1470,ITFollow,001,0,2022-12-16,,,,,,,,,
90225,1471,ITFollow,001,0,2022-12-16,,,,,,,,,
90226,1472,ITFollow,001,0,2022-12-16,,,,,,,,,
90227,1473,ITFollow,001,0,2022-12-16,,,,,,,,,
90228,1474,ITFollow,001,0,2022-12-16,,,,,,,,,
90229,1475,ITFollow,001,0,2022-12-16,,,,,,,,,
90230,1476,ITFollow,001,0,2022-12-16,,,,,,,,,
90231,1477,ITFollow,001,0,2022-12-16,,,,,,,,,
90232,1503,ITFollow,001,0,2022-12-16,,,,,,,,,
90233,1504,ITFollow,001,0,2022-12-16,,,,,,,,,
90234,1506,ITFollow,001,0,2022-12-16,,,,,,,,,
90235,1512,ITFollow,001,0,2022-12-16,,,,,,,,,
90236,1513,ITFollow,001,0,2022-12-16,,,,,,,,,
90237,1514,ITFollow,001,0,2022-12-16,,,,,,,,,
90238,1515,ITFollow,001,0,2022-12-16,,,,,,,,,
90239,1516,ITFollow,001,0,2022-12-16,,,,,,,,,
90240,1517,ITFollow,001,0,2022-12-16,,,,,,,,,
90241,1519,ITFollow,001,0,2022-12-16,,,,,,,,,
90242,1521,ITFollow,001,30,2022-12-16,40.58979661753762,2013-12-03,long,1.0,2014-01-14,37.03263134276124,-9.2,111.1,66.37
90243,1521,ITFollow,001,30,2022-12-16,45.989065338180346,2014-02-25,long,1.0,2014-04-09,47.06891908230889,1.87,141.21,79.56
90244,1521,ITFollow,001,30,2022-12-16,51.96002133512641,2014-04-25,long,1.0,2014-06-09,55.07254095055575,5.5,165.22,91.51
90245,1521,ITFollow,001,30,2022-12-16,55.545564511983144,2015-09-25,long,1.0,2015-11-10,58.18397882630234,4.26,174.55,97.24
90246,1521,ITFollow,001,0,2022-12-16,,,,,,,,,
90247,1522,ITFollow,001,0,2022-12-16,,,,,,,,,
90248,1524,ITFollow,001,0,2022-12-16,,,,,,,,,
90249,1525,ITFollow,001,30,2022-12-16,40.41232079086888,2013-10-22,long,1.0,2013-12-02,42.974696203333394,5.85,128.92,71.3
90250,1525,ITFollow,001,30,2022-12-16,46.415600328642874,2013-12-04,long,1.0,2014-01-15,64.71828184624654,38.81,194.15,95.02
90251,1525,ITFollow,001,30,2022-12-16,55.351673683210166,2015-10-07,long,1.0,2015-11-18,63.54341515499923,14.27,190.63,101.66
90252,1525,ITFollow,001,30,2022-12-16,69.66808167596301,2016-03-04,long,1.0,2016-04-19,107.18166411686617,53.17,321.54,151.21
90253,1525,ITFollow,001,0,2022-12-16,,,,,,,,,
90254,1526,ITFollow,001,0,2022-12-16,,,,,,,,,
90255,1527,ITFollow,001,0,2022-12-16,,,,,,,,,
90256,1528,ITFollow,001,0,2022-12-16,,,,,,,,,
90257,1529,ITFollow,001,0,2022-12-16,,,,,,,,,
90258,1530,ITFollow,001,30,2022-12-16,22.401593993185895,2013-11-04,long,1.0,2013-12-13,21.212682580139717,-5.76,63.64,37.29
90259,1530,ITFollow,001,30,2022-12-16,27.40753678495928,2014-01-15,long,1.0,2014-03-06,31.412291018377992,14.08,94.24,50.29
90260,1530,ITFollow,001,30,2022-12-16,37.16912522891738,2014-04-25,long,1.0,2014-06-09,36.29308524035704,-2.82,108.88,62.81
90261,1530,ITFollow,001,30,2022-12-16,36.668530949740045,2014-06-17,long,1.0,2014-07-29,29.53506247146297,-19.85,88.61,56.6
90262,1530,ITFollow,001,0,2022-12-16,,,,,,,,,
90263,1531,ITFollow,001,0,2022-12-16,,,,,,,,,
90264,1532,ITFollow,001,0,2022-12-16,,,,,,,,,
90265,1533,ITFollow,001,30,2022-12-16,67.17338709677419,2021-02-03,long,1.0,2021-03-26,68.56661290322582,1.6,205.7,116.06
90266,1533,ITFollow,001,30,2022-12-16,67.67096774193548,2022-01-05,long,1.0,2022-02-24,59.411129032258074,-12.63,178.23,108.66
90267,1533,ITFollow,001,0,2022-12-16,,,,,,,,,
90268,1535,ITFollow,001,0,2022-12-16,,,,,,,,,
90269,1536,ITFollow,001,0,2022-12-16,,,,,,,,,
90270,1537,ITFollow,001,30,2022-12-16,33.13126538123001,2013-01-08,long,1.0,2013-02-26,37.091399795484776,11.44,111.27,60.04
90271,1537,ITFollow,001,30,2022-12-16,37.370282500713984,2013-05-13,long,1.0,2013-06-24,42.167065030656374,12.32,126.5,68.0
90272,1537,ITFollow,001,30,2022-12-16,43.617255097848265,2013-07-08,long,1.0,2013-08-16,46.740741396415395,6.66,140.22,77.26
90273,1537,ITFollow,001,30,2022-12-16,52.774591179125494,2014-02-24,long,1.0,2014-04-08,57.851341561010045,9.11,173.55,94.59
90274,1537,ITFollow,001,30,2022-12-16,65.23033920909806,2014-08-05,long,1.0,2014-09-16,62.075799358824895,-5.29,186.23,108.85
90275,1537,ITFollow,001,30,2022-12-16,62.57390005578638,2014-09-18,long,1.0,2014-10-31,64.75309060499288,3.0,194.26,108.86
90276,1537,ITFollow,001,30,2022-12-16,78.13954683583275,2015-04-09,long,1.0,2015-05-21,91.21469013107169,16.2,273.64,144.8
90277,1537,ITFollow,001,30,2022-12-16,78.72872586271384,2015-10-27,long,1.0,2015-12-07,86.27356209122392,9.08,258.82,141.08
90278,1537,ITFollow,001,30,2022-12-16,85.28945301793999,2015-12-28,long,1.0,2016-02-17,86.27356209122392,0.68,258.82,146.69
90279,1537,ITFollow,001,30,2022-12-16,91.52214381540485,2016-06-17,long,1.0,2016-07-29,102.6753799792893,11.67,308.03,166.04
90280,1537,ITFollow,001,0,2022-12-16,,,,,,,,,
90281,1538,ITFollow,001,0,2022-12-16,,,,,,,,,
90282,1539,ITFollow,001,30,2022-12-16,26.22953771738515,2015-09-11,long,1.0,2015-10-27,29.288375935156015,11.15,87.87,47.47
90283,1539,ITFollow,001,0,2022-12-16,,,,,,,,,
90284,1540,ITFollow,001,0,2022-12-16,,,,,,,,,
90285,1541,ITFollow,001,30,2022-12-16,44.94218144124986,2016-04-11,long,1.0,2016-05-23,41.602374742869415,-7.87,124.81,74.0
90286,1541,ITFollow,001,0,2022-12-16,,,,,,,,,
90287,1558,ITFollow,001,0,2022-12-16,,,,,,,,,
90288,1560,ITFollow,001,0,2022-12-16,,,,,,,,,
90289,1568,ITFollow,001,0,2022-12-16,,,,,,,,,
90290,1582,ITFollow,001,0,2022-12-16,,,,,,,,,
90291,1583,ITFollow,001,30,2022-12-16,40.48489042452249,2014-01-15,long,1.0,2014-03-06,54.984130250979376,35.2,164.95,81.63
90292,1583,ITFollow,001,0,2022-12-16,,,,,,,,,
90293,1587,ITFollow,001,0,2022-12-16,,,,,,,,,
90294,1589,ITFollow,001,0,2022-12-16,,,,,,,,,
90295,1590,ITFollow,001,0,2022-12-16,,,,,,,,,
90296,1597,ITFollow,001,30,2022-12-16,87.99385078979344,2021-01-11,long,1.0,2021-03-03,95.04406804374241,7.51,285.13,156.5
90297,1597,ITFollow,001,30,2022-12-16,99.50623086269745,2021-06-21,long,1.0,2021-07-30,92.36677035236939,-7.62,277.1,164.05
90298,1597,ITFollow,001,0,2022-12-16,,,,,,,,,
90299,1598,ITFollow,001,0,2022-12-16,,,,,,,,,
90300,1603,ITFollow,001,0,2022-12-16,,,,,,,,,
90301,1604,ITFollow,001,0,2022-12-16,,,,,,,,,
90302,1605,ITFollow,001,0,2022-12-16,,,,,,,,,
90303,1608,ITFollow,001,0,2022-12-16,,,,,,,,,
90304,1609,ITFollow,001,0,2022-12-16,,,,,,,,,
90305,1611,ITFollow,001,0,2022-12-16,,,,,,,,,
90306,1612,ITFollow,001,0,2022-12-16,,,,,,,,,
90307,1614,ITFollow,001,0,2022-12-16,,,,,,,,,
90308,1615,ITFollow,001,0,2022-12-16,,,,,,,,,
90309,1616,ITFollow,001,0,2022-12-16,,,,,,,,,
90310,1617,ITFollow,001,0,2022-12-16,,,,,,,,,
90311,1618,ITFollow,001,0,2022-12-16,,,,,,,,,
90312,1626,ITFollow,001,0,2022-12-16,,,,,,,,,
90313,1701,ITFollow,001,0,2022-12-16,,,,,,,,,
90314,1702,ITFollow,001,0,2022-12-16,,,,,,,,,
90315,1707,ITFollow,001,0,2022-12-16,,,,,,,,,
90316,1708,ITFollow,001,0,2022-12-16,,,,,,,,,
90317,1709,ITFollow,001,0,2022-12-16,,,,,,,,,
90318,1710,ITFollow,001,0,2022-12-16,,,,,,,,,
90319,1711,ITFollow,001,0,2022-12-16,,,,,,,,,
90320,1712,ITFollow,001,0,2022-12-16,,,,,,,,,
90321,1713,ITFollow,001,0,2022-12-16,,,,,,,,,
90322,1714,ITFollow,001,0,2022-12-16,,,,,,,,,
90323,1717,ITFollow,001,0,2022-12-16,,,,,,,,,
90324,1718,ITFollow,001,0,2022-12-16,,,,,,,,,
90325,1720,ITFollow,001,0,2022-12-16,,,,,,,,,
90326,1721,ITFollow,001,0,2022-12-16,,,,,,,,,
90327,1722,ITFollow,001,0,2022-12-16,,,,,,,,,
90328,1723,ITFollow,001,0,2022-12-16,,,,,,,,,
90329,1725,ITFollow,001,0,2022-12-16,,,,,,,,,
90330,1726,ITFollow,001,0,2022-12-16,,,,,,,,,
90331,1727,ITFollow,001,0,2022-12-16,,,,,,,,,
90332,1730,ITFollow,001,30,2022-12-16,14.6820145522062,2013-10-17,long,1.0,2013-11-27,15.16142727227824,2.78,45.48,25.52
90333,1730,ITFollow,001,0,2022-12-16,,,,,,,,,
90334,1731,ITFollow,001,0,2022-12-16,,,,,,,,,
90335,1732,ITFollow,001,0,2022-12-16,,,,,,,,,
90336,1733,ITFollow,001,0,2022-12-16,,,,,,,,,
90337,1734,ITFollow,001,0,2022-12-16,,,,,,,,,
90338,1735,ITFollow,001,0,2022-12-16,,,,,,,,,
90339,1736,ITFollow,001,0,2022-12-16,,,,,,,,,
90340,1737,ITFollow,001,0,2022-12-16,,,,,,,,,
90341,1752,ITFollow,001,0,2022-12-16,,,,,,,,,
90342,1760,ITFollow,001,30,2022-12-16,70.34605332167027,2018-03-20,long,1.0,2018-05-03,99.2298632948064,40.43,297.69,144.99
90343,1760,ITFollow,001,30,2022-12-16,103.42267441993907,2018-06-05,long,1.0,2018-07-17,96.90052378084381,-6.75,290.7,171.28
90344,1760,ITFollow,001,30,2022-12-16,109.0130892534493,2018-08-06,long,1.0,2018-09-14,87.11729782220092,-20.48,261.35,167.69
90345,1760,ITFollow,001,30,2022-12-16,99.2298632948064,2019-01-25,long,1.0,2019-03-20,105.28614603110914,5.61,315.86,174.86
90346,1760,ITFollow,001,30,2022-12-16,109.4789571562418,2019-03-21,long,1.0,2019-05-06,90.09885240007304,-18.1,270.3,170.64
90347,1760,ITFollow,001,30,2022-12-16,142.05280992377413,2020-05-07,long,1.0,2020-06-17,121.14871749351974,-15.13,363.45,225.04
90348,1760,ITFollow,001,30,2022-12-16,122.22292922033706,2020-08-18,long,1.0,2020-09-28,124.14769975924001,1.1,372.44,210.65
90349,1760,ITFollow,001,14,2022-12-16,168.5,2022-11-29,long,1.0,,,6.03,,
90350,1762,ITFollow,001,30,2022-12-16,29.56900249916831,2019-07-02,long,1.0,2019-08-13,29.374221564728394,-1.13,88.12,50.4
90351,1762,ITFollow,001,30,2022-12-16,43.33285165228733,2020-04-28,long,1.0,2020-06-09,51.98062248094337,19.41,155.94,81.49
90352,1762,ITFollow,001,30,2022-12-16,62.32034847172776,2020-06-19,long,1.0,2020-08-03,50.367318295739345,-19.58,151.1,96.35
90353,1762,ITFollow,001,30,2022-12-16,63.14993316624896,2020-09-16,long,1.0,2020-10-30,59.334227234753556,-6.49,178.0,104.72
90354,1762,ITFollow,001,30,2022-12-16,73.7780701754386,2021-08-31,long,1.0,2021-10-14,66.44912280701755,-10.37,199.35,119.89
90355,1762,ITFollow,001,0,2022-12-16,,,,,,,,,
90356,1773,ITFollow,001,0,2022-12-16,,,,,,,,,
90357,1776,ITFollow,001,0,2022-12-16,,,,,,,,,
90358,1783,ITFollow,001,0,2022-12-16,,,,,,,,,
90359,1786,ITFollow,001,30,2022-12-16,82.28911406606208,2014-07-10,long,1.0,2014-08-21,74.78740878376061,-9.55,224.36,134.3
90360,1786,ITFollow,001,0,2022-12-16,,,,,,,,,
90361,1789,ITFollow,001,0,2022-12-16,,,,,,,,,
90362,1795,ITFollow,001,0,2022-12-16,,,,,,,,,
90363,1802,ITFollow,001,0,2022-12-16,,,,,,,,,
90364,1805,ITFollow,001,0,2022-12-16,,,,,,,,,
90365,1806,ITFollow,001,0,2022-12-16,,,,,,,,,
90366,1808,ITFollow,001,0,2022-12-16,,,,,,,,,
90367,1809,ITFollow,001,0,2022-12-16,,,,,,,,,
90368,1810,ITFollow,001,0,2022-12-16,,,,,,,,,
90369,1817,ITFollow,001,30,2022-12-16,27.51201519993765,2013-12-06,long,1.0,2014-01-17,25.560581563663003,-7.54,76.68,45.38
90370,1817,ITFollow,001,30,2022-12-16,28.999151156691042,2016-02-15,long,1.0,2016-03-28,27.144554280391034,-6.84,81.43,48.0
90371,1817,ITFollow,001,0,2022-12-16,,,,,,,,,
90372,1903,ITFollow,001,0,2022-12-16,,,,,,,,,
90373,1904,ITFollow,001,0,2022-12-16,,,,,,,,,
90374,1905,ITFollow,001,0,2022-12-16,,,,,,,,,
90375,1906,ITFollow,001,0,2022-12-16,,,,,,,,,
90376,1907,ITFollow,001,0,2022-12-16,,,,,,,,,
90377,1909,ITFollow,001,0,2022-12-16,,,,,,,,,
90378,2002,ITFollow,001,0,2022-12-16,,,,,,,,,
90379,2006,ITFollow,001,0,2022-12-16,,,,,,,,,
90380,2007,ITFollow,001,0,2022-12-16,,,,,,,,,
90381,2008,ITFollow,001,0,2022-12-16,,,,,,,,,
90382,2009,ITFollow,001,0,2022-12-16,,,,,,,,,
90383,2010,ITFollow,001,0,2022-12-16,,,,,,,,,
90384,2012,ITFollow,001,0,2022-12-16,,,,,,,,,
90385,2013,ITFollow,001,0,2022-12-16,,,,,,,,,
90386,2014,ITFollow,001,0,2022-12-16,,,,,,,,,
90387,2015,ITFollow,001,0,2022-12-16,,,,,,,,,
90388,2017,ITFollow,001,0,2022-12-16,,,,,,,,,
90389,2020,ITFollow,001,0,2022-12-16,,,,,,,,,
90390,2022,ITFollow,001,0,2022-12-16,,,,,,,,,
90391,2023,ITFollow,001,0,2022-12-16,,,,,,,,,
90392,2024,ITFollow,001,0,2022-12-16,,,,,,,,,
90393,2025,ITFollow,001,0,2022-12-16,,,,,,,,,
90394,2027,ITFollow,001,0,2022-12-16,,,,,,,,,
90395,2028,ITFollow,001,0,2022-12-16,,,,,,,,,
90396,2029,ITFollow,001,0,2022-12-16,,,,,,,,,
90397,2030,ITFollow,001,0,2022-12-16,,,,,,,,,
90398,2031,ITFollow,001,0,2022-12-16,,,,,,,,,
90399,2032,ITFollow,001,0,2022-12-16,,,,,,,,,
90400,2033,ITFollow,001,0,2022-12-16,,,,,,,,,
90401,2034,ITFollow,001,0,2022-12-16,,,,,,,,,
90402,2038,ITFollow,001,0,2022-12-16,,,,,,,,,
90403,2049,ITFollow,001,0,2022-12-16,,,,,,,,,
90404,2059,ITFollow,001,30,2022-12-16,339.0387987449255,2014-03-31,long,1.0,2014-05-13,340.6846181563086,0.01,1022.05,581.16
90405,2059,ITFollow,001,30,2022-12-16,363.7260899156725,2014-06-23,long,1.0,2014-08-04,330.80970168800985,-9.49,992.43,593.83
90406,2059,ITFollow,001,0,2022-12-16,,,,,,,,,
90407,2062,ITFollow,001,0,2022-12-16,,,,,,,,,
90408,2069,ITFollow,001,0,2022-12-16,,,,,,,,,
90409,2101,ITFollow,001,0,2022-12-16,,,,,,,,,
90410,2102,ITFollow,001,0,2022-12-16,,,,,,,,,
90411,2103,ITFollow,001,0,2022-12-16,,,,,,,,,
90412,2104,ITFollow,001,0,2022-12-16,,,,,,,,,
90413,2105,ITFollow,001,0,2022-12-16,,,,,,,,,
90414,2106,ITFollow,001,0,2022-12-16,,,,,,,,,
90415,2107,ITFollow,001,0,2022-12-16,,,,,,,,,
90416,2108,ITFollow,001,0,2022-12-16,,,,,,,,,
90417,2109,ITFollow,001,0,2022-12-16,,,,,,,,,
90418,2114,ITFollow,001,0,2022-12-16,,,,,,,,,
90419,2115,ITFollow,001,30,2022-12-16,25.930824721187964,2014-03-11,long,1.0,2014-04-22,24.696023543988538,-5.21,74.09,43.29
90420,2115,ITFollow,001,30,2022-12-16,33.994108608889505,2016-08-16,long,1.0,2016-09-29,37.39351946977846,9.49,112.18,61.04
90421,2115,ITFollow,001,0,2022-12-16,,,,,,,,,
90422,2201,ITFollow,001,0,2022-12-16,,,,,,,,,
90423,2204,ITFollow,001,0,2022-12-16,,,,,,,,,
90424,2206,ITFollow,001,0,2022-12-16,,,,,,,,,
90425,2207,ITFollow,001,0,2022-12-16,,,,,,,,,
90426,2208,ITFollow,001,0,2022-12-16,,,,,,,,,
90427,2211,ITFollow,001,0,2022-12-16,,,,,,,,,
90428,2227,ITFollow,001,0,2022-12-16,,,,,,,,,
90429,2228,ITFollow,001,30,2022-12-16,85.62084385531057,2013-12-10,long,1.0,2014-01-21,72.21932046926196,-16.06,216.66,134.95
90430,2228,ITFollow,001,30,2022-12-16,79.66461123928896,2014-03-06,long,1.0,2014-04-17,76.3142303927768,-4.66,228.94,133.36
90431,2228,ITFollow,001,30,2022-12-16,84.87631477830786,2014-05-02,long,1.0,2014-06-13,110.93483247340238,30.11,332.8,167.42
90432,2228,ITFollow,001,30,2022-12-16,108.70124524239428,2014-09-19,long,1.0,2014-11-03,87.10990200931596,-20.26,261.33,167.42
90433,2228,ITFollow,001,30,2022-12-16,87.85443108631867,2014-11-07,long,1.0,2014-12-19,94.55519277934297,7.13,283.67,155.96
90434,2228,ITFollow,001,30,2022-12-16,125.01515593153327,2015-09-15,long,1.0,2015-10-29,147.25711618929074,17.25,441.77,232.79
90435,2228,ITFollow,001,30,2022-12-16,140.73792094132733,2016-02-17,long,1.0,2016-03-30,140.35443886791774,-0.74,421.06,240.33
90436,2228,ITFollow,001,30,2022-12-16,164.89729156613285,2016-06-23,long,1.0,2016-08-04,187.00312114067387,12.88,561.01,300.87
90437,2228,ITFollow,001,30,2022-12-16,92.65824576400111,2019-07-30,long,1.0,2019-09-10,120.49201723904916,29.45,361.48,182.24
90438,2228,ITFollow,001,30,2022-12-16,92.61699832553779,2020-06-04,long,1.0,2020-07-17,84.52425089903448,-9.18,253.57,151.46
90439,2228,ITFollow,001,0,2022-12-16,,,,,,,,,
90440,2231,ITFollow,001,30,2022-12-16,45.50451709457028,2013-12-04,long,1.0,2014-01-15,49.588255808185565,8.47,148.76,81.3
90441,2231,ITFollow,001,30,2022-12-16,76.61871681735339,2014-03-05,long,1.0,2014-04-16,94.12045416141888,22.28,282.36,145.98
90442,2231,ITFollow,001,30,2022-12-16,146.14975761524198,2014-09-12,long,1.0,2014-10-27,138.6607172405479,-5.58,415.98,243.51
90443,2231,ITFollow,001,30,2022-12-16,157.72372910340556,2015-02-05,long,1.0,2015-03-27,162.48948206911996,2.54,487.47,273.78
90444,2231,ITFollow,001,30,2022-12-16,227.06536321397266,2017-06-09,long,1.0,2017-07-20,233.34780409341064,2.29,700.04,393.65
90445,2231,ITFollow,001,0,2022-12-16,,,,,,,,,
90446,2233,ITFollow,001,30,2022-12-16,70.08885709983436,2020-08-27,long,1.0,2020-10-12,73.50107777443156,4.38,220.5,122.77
90447,2233,ITFollow,001,30,2022-12-16,79.21885295889173,2020-11-12,long,1.0,2020-12-23,71.93330070772474,-9.63,215.8,129.24
90448,2233,ITFollow,001,30,2022-12-16,104.67217474777894,2021-04-12,long,1.0,2021-05-24,92.68329129649149,-11.88,278.05,168.74
90449,2233,ITFollow,001,30,2022-12-16,108.8221728655323,2021-06-09,long,1.0,2021-07-21,116.1999472970938,6.28,348.6,192.39
90450,2233,ITFollow,001,30,2022-12-16,103.44913793103449,2022-01-05,long,1.0,2022-02-24,111.07672413793102,6.87,333.23,183.42
90451,2233,ITFollow,001,30,2022-12-16,114.41379310344827,2022-07-22,long,1.0,2022-09-01,111.5,-3.01,334.5,193.16
90452,2233,ITFollow,001,0,2022-12-16,,,,,,,,,
90453,2236,ITFollow,001,0,2022-12-16,,,,,,,,,
90454,2239,ITFollow,001,0,2022-12-16,,,,,,,,,
